tag,tag_unique,genus,species,scientific_name,common_name,trail,lat_y,lon_x,alt_z
1769,1769_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
1770,1770_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
1771,1771_0915,diplorhynchus,condylocarpon,diplorhynchus_condylocarpon,msongati,,,,
1772,1772_0915,terminalia,mollis,terminalia_mollis,mhongolo,,,,
1773,1773_0915,piliostigma,thonningii,piliostigma_thonningii,mfumbe,,,,
1774,1774_0915,julbernardia,globiflora,julbernardia_globiflora,miombo,,,,
1775,1775_0915,julbernardia,globiflora,julbernardia_globiflora,miombo,,,,
1776,1776_0915,julbernardia,globiflora,julbernardia_globiflora,miombo,,,,
1777,1777_0915,vitex,doniana,vitex_doniana,mfulu,,,,
1778,1778_0915,julbernardia,globiflora,julbernardia_globiflora,miombo,,,,
1779,1779_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
1780,1780_0915,lannea,schimperi,lannea_schimperi,mfute,,,,
1781,1781_0915,uapaca,nitida,uapaca_nitida,makusu,,,,
1782,1782_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
1783,1783_0915,lannea,schimperi,lannea_schimperi,mfute,,,,
1784,1784_0915,julbernardia,globiflora,julbernardia_globiflora,miombo,,,,
1785,1785_0915,julbernardia,globiflora,julbernardia_globiflora,miombo,,,,
1786,1786_0915,uapaca,nitida,uapaca_nitida,makusu,,,,
1787,1787_0915,julbernardia,globiflora,julbernardia_globiflora,miombo,,,,
1788,1788_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
1789,1789_0915,vitex,doniana,vitex_doniana,mfulu,,,,
1790,1790_0915,vitex,doniana,vitex_doniana,mfulu,,,,
1791,1791_0915,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,,,,
1792,1792_0915,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,,,,
1793,1793_0915,julbernardia,globiflora,julbernardia_globiflora,miombo,,,,
1794,1794_0915,diplorhynchus,condylocarpon,diplorhynchus_condylocarpon,msongati,,,,
1795,1795_0915,julbernardia,globiflora,julbernardia_globiflora,miombo,,,,
1796,1796_0915,julbernardia,globiflora,julbernardia_globiflora,miombo,,,,
1797,1797_0915,ximenia,americana,ximenia_americana,msantu,,,,
1798,1798_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
1799,1799_0915,vitex,doniana,vitex_doniana,mfulu,,,,
1800,1800_0915,ximenia,americana,ximenia_americana,msantu,,,,
2001,2001_0915,unknown,unknown,unknown,miombo,,,,
2002,2002_0915,diplorhynchus,condylocarpon,diplorhynchus_condylocarpon,msongati,,,,
2003,2003_0915,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,,,,
2004,2004_0915,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,,,,
2005,2005_0915,julbernardia,globiflora,julbernardia_globiflora,miombo,,,,
2006,2006_0915,julbernardia,globiflora,julbernardia_globiflora,miombo,,,,
2007,2007_0915,diplorhynchus,condylocarpon,diplorhynchus_condylocarpon,msongati,,,,
2008,2008_0915,julbernardia,globiflora,julbernardia_globiflora,miombo,,,,
2009,2009_0915,julbernardia,globiflora,julbernardia_globiflora,miombo,,,,
2010,2010_0915,julbernardia,globiflora,julbernardia_globiflora,miombo,,,,
2011,2011_0915,julbernardia,globiflora,julbernardia_globiflora,miombo,,,,
2012,2012_0915,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,,,,
2013,2013_0915,lannea,schimperi,lannea_schimperi,mfute,,,,
2014,2014_0915,ziziphus,abyssinica,ziziphus_abyssinica,kagobole,,,,
2015,2015_0915,strychnos,spinosa,strychnos_spinosa,libwaju,,,,
2016,2016_0915,diplorhynchus,condylocarpon,diplorhynchus_condylocarpon,msongati,,,,
2017,2017_0915,diplorhynchus,condylocarpon,diplorhynchus_condylocarpon,msongati,,,,
2018,2018_0915,ochna,mossambicensis,ochna_mossambicensis,silebela,,,,
2019,2019_0915,strychnos,spinosa,strychnos_spinosa,libwaju,,,,
2020,2020_0915,annona,senegalensis,annona_senegalensis,mtopetope,,,,
2021,2021_0915,strychnos,spinosa,strychnos_spinosa,libwaju,,,,
2022,2022_0915,strychnos,spinosa,strychnos_spinosa,libwaju,,,,
2023,2023_0915,annona,senegalensis,annona_senegalensis,mtopetope,,,,
2024,2024_0915,ziziphus,abyssinica,ziziphus_abyssinica,kagobole,,,,
2025,2025_0915,stereospermum,kunthianum,stereospermum_kunthianum,mtelelya,,,,
2026,2026_0915,terminalia,mollis,terminalia_mollis,mhongolo,,,,
2027,2027_0915,annona,senegalensis,annona_senegalensis,mtopetope,,,,
2028,2028_0915,terminalia,mollis,terminalia_mollis,mhongolo,,,,
2029,2029_0915,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,,,,
2030,2030_0915,strychnos,spinosa,strychnos_spinosa,libwaju,,,,
2031,2031_0915,strychnos,spinosa,strychnos_spinosa,lintonga,,,,
2032,2032_0915,strychnos,spinosa,strychnos_spinosa,lintonga,,,,
2033,2033_0915,julbernardia,globiflora,julbernardia_globiflora,miombo,,,,
2034,2034_0915,stereospermum,kunthianum,stereospermum_kunthianum,mtelelya,,,,
2035,2035_0915,ziziphus,abyssinica,ziziphus_abyssinica,kagobole,,,,
2036,2036_0915,julbernardia,globiflora,julbernardia_globiflora,miombo,,,,
2037,2037_0915,strychnos,spinosa,strychnos_spinosa,lintonga,,,,
2038,2038_0915,unknown,unknown,unknown,kagobole,,,,
2040,2040_0915,ziziphus,abyssinica,ziziphus_abyssinica,kagobole,,,,
2041,2041_0915,vitex,doniana,vitex_doniana,mfulu,,,,
2042,2042_0915,julbernardia,globiflora,julbernardia_globiflora,miombo,,,,
2043,2043_0915,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,,,,
2044,2044_0915,lannea,schimperi,lannea_schimperi,mfute,,,,
2045,2045_0915,terminalia,mollis,terminalia_mollis,mhongolo,,,,
2046,2046_0915,strychnos,spinosa,strychnos_spinosa,mtelelya,,,,
2047,2047_0915,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,,,,
2048,2048_0915,strychnos,spinosa,strychnos_spinosa,lintonga,,,,
2049,2049_0915,lannea,schimperi,lannea_schimperi,mfute,,,,
2050,2050_0915,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,,,,
2051,2051_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2052,2052_0915,ziziphus,abyssinica,ziziphus_abyssinica,kagobole,,,,
2053,2053_0915,combretum,molle,combretum_molle,mlumba_1,,,,
2054,2054_0915,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,,,,
2055,2055_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
2056,2056_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2057,2057_0915,strychnos,spinosa,strychnos_spinosa,lintonga,,,,
2058,2058_0915,strychnos,spinosa,strychnos_spinosa,lintonga,,,,
2059,2059_0915,lannea,schimperi,lannea_schimperi,mfute,,,,
2060,2060_0915,stereospermum,kunthianum,stereospermum_kunthianum,mtelelya,,,,
2061,2061_0915,terminalia,mollis,terminalia_mollis,mhongolo,,,,
2062,2062_0915,vitex,doniana,vitex_doniana,mfulu,,,,
2063,2063_0915,strychnos,spinosa,strychnos_spinosa,libwaju,,,,
2064,2064_0915,strychnos,spinosa,strychnos_spinosa,libwaju,,,,
2065,2065_0915,ziziphus,abyssinica,ziziphus_abyssinica,kagobole,,,,
2066,2066_0915,strychnos,spinosa,strychnos_spinosa,lintonga,,,,
2067,2067_0915,strychnos,spinosa,strychnos_spinosa,libwaju,,,,
2069,2069_0915,brachystegia,spiciformis,brachystegia_spiciformis,miombo,,,,
2070,2070_0915,terminalia,mollis,terminalia_mollis,mhongolo,,,,
2071,2071_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2072,2072_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2073,2073_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2074,2074_0915,annona,senegalensis,annona_senegalensis,mtopetope,,,,
2075,2075_0915,strychnos,spinosa,strychnos_spinosa,libwaju,,,,
2076,2076_0915,strychnos,spinosa,strychnos_spinosa,libwaju,,,,
2077,2077_0915,strychnos,spinosa,strychnos_spinosa,libwaju,,,,
2078,2078_0915,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,,,,
2079,2079_0915,vitex,doniana,vitex_doniana,mfulu,,,,
2080,2080_0915,garcinia,buchananii,garcinia_buchananii,myeye_1,,,,
2081,2081_0915,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,,,,
2082,2082_0915,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,,,,
2083,2083_0915,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,,,,
2084,2084_0915,vitex,doniana,vitex_doniana,mfulu,,,,
2085,2085_0915,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,,,,
2086,2086_0915,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,,,,
2087,2087_0915,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,,,,
2088,2088_0915,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,,,,
2089,2089_0915,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,,,,
2090,2090_0915,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,,,,
2092,2092_0915,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,,,,
2093,2093_0915,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,,,,
2094,2094_0915,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,,,,
2095,2095_0915,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,,,,
2096,2096_0915,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,,,,
2097,2097_0915,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,,,,
2098,2098_0915,anisophyllea,boehmii,anisophyllea_boehmii,mshindwi,,,,
2099,2099_0915,keetia,guenzii,keetia_guenzii,kankula_masigo,,,,
2100,2100_0915,vitex,doniana,vitex_doniana,mfulu,,,,
2101,2101_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
2102,2102_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
2103,2103_0915,diplorhynchus,condylocarpon,diplorhynchus_condylocarpon,msongati,,,,
2104,2104_0915,vitex,doniana,vitex_doniana,mfulu,,,,
2105,2105_0915,lannea,schimperi,lannea_schimperi,mfute,,,,
2106,2106_0915,diplorhynchus,condylocarpon,diplorhynchus_condylocarpon,msongati,,,,
2107,2107_0915,brachystegia,unknown,brachystegia_unknown,kagera_2,,,,
2108,2108_0915,diplorhynchus,condylocarpon,diplorhynchus_condylocarpon,msongati,,,,
2109,2109_0915,brachystegia,unknown,brachystegia_unknown,kagera_2,,,,
2110,2110_0915,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,,,,
2111,2111_0915,diplorhynchus,condylocarpon,diplorhynchus_condylocarpon,msongati,,,,
2112,2112_0915,diplorhynchus,condylocarpon,diplorhynchus_condylocarpon,msongati,,,,
2113,2113_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
2114,2114_0915,diplorhynchus,condylocarpon,diplorhynchus_condylocarpon,msongati,,,,
2115,2115_0915,diplorhynchus,condylocarpon,diplorhynchus_condylocarpon,msongati,,,,
2116,2116_0915,ximenia,americana,ximenia_americana,msantu,,,,
2117,2117_0915,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,,,,
2118,2118_0915,brachystegia,unknown,brachystegia_unknown,kagera_2,,,,
2119,2119_0915,vitex,doniana,vitex_doniana,mfulu,,,,
2120,2120_0915,brachystegia,unknown,brachystegia_unknown,kagera_2,,,,
2121,2121_0915,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,,,,
2122,2122_0915,vitex,doniana,vitex_doniana,mfulu,,,,
2123,2123_0915,brachystegia,unknown,brachystegia_unknown,kagera_2,,,,
2124,2124_0915,diplorhynchus,condylocarpon,diplorhynchus_condylocarpon,msongati,,,,
2125,2125_0915,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,,,,
2126,2126_0915,brachystegia,unknown,brachystegia_unknown,kagera_2,,,,
2127,2127_0915,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,,,,
2128,2128_0915,lannea,schimperi,lannea_schimperi,mfute,,,,
2129,2129_0915,diplorhynchus,condylocarpon,diplorhynchus_condylocarpon,msongati,,,,
2130,2130_0915,vitex,doniana,vitex_doniana,mfulu,,,,
2131,2131_0915,pterocarpus,tinctorius,pterocarpus_tinctorius,mkulungu,,,,
2132,2132_0915,piliostigma,thonningii,piliostigma_thonningii,mfumbe,,,,
2133,2133_0915,brachystegia,unknown,brachystegia_unknown,kagera_2,,,,
2134,2134_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
2135,2135_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
2136,2136_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
2137,2137_0915,brachystegia,unknown,brachystegia_unknown,kagera_2,,,,
2138,2138_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
2139,2139_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
2140,2140_0915,hymenocardia,acida,hymenocardia_acida,kapala,,,,
2141,2141_0915,diplorhynchus,condylocarpon,diplorhynchus_condylocarpon,msongati,,,,
2142,2142_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
2143,2143_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
2144,2144_0915,brachystegia,unknown,brachystegia_unknown,kagera_2,,,,
2145,2145_0915,brachystegia,unknown,brachystegia_unknown,kagera_2,,,,
2146,2146_0915,ziziphus,abyssinica,ziziphus_abyssinica,kagobole,,,,
2147,2147_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
2148,2148_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
2149,2149_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
2150,2150_0915,vitex,doniana,vitex_doniana,mfulu,,,,
2151,2151_0915,keetia,guenzii,keetia_guenzii,kankula_masigo,,,,
2152,2152_0915,parinari,curatellifolia,parinari_curatellifolia,mbula,,,,
2153,2153_0915,parinari,curatellifolia,parinari_curatellifolia,mbula,,,,
2154,2154_0915,ximenia,americana,ximenia_americana,msantu,,,,
2155,2155_0915,anisophyllea,boehmii,anisophyllea_boehmii,mshindwi,,,,
2156,2156_0915,parinari,curatellifolia,parinari_curatellifolia,mbula,,,,
2157,2157_0915,brachystegia,unknown,brachystegia_unknown,miombo,,,,
2158,2158_0915,vitex,doniana,vitex_doniana,mfulu,,,,
2159,2159_0915,parinari,curatellifolia,parinari_curatellifolia,mbula,,,,
2160,2160_0915,parinari,curatellifolia,parinari_curatellifolia,mbula,,,,
2161,2161_0915,brachystegia,unknown,brachystegia_unknown,kagera_2,,,,
2162,2162_0915,brachystegia,unknown,brachystegia_unknown,kagera_2,,,,
2163,2163_0915,brachystegia,unknown,brachystegia_unknown,kagera_2,,,,
2164,2164_0915,brachystegia,unknown,brachystegia_unknown,kagera_2,,,,
2165,2165_0915,ximenia,americana,ximenia_americana,msantu,,,,
2166,2166_0915,ximenia,americana,ximenia_americana,msantu,,,,
2167,2167_0915,brachystegia,unknown,brachystegia_unknown,kagera_2,,,,
2168,2168_0915,brachystegia,unknown,brachystegia_unknown,kagera_2,,,,
2169,2169_0915,lannea,schimperi,lannea_schimperi,mfute,,,,
2170,2170_0915,brachystegia,unknown,brachystegia_unknown,kagera_2,,,,
2171,2171_0915,brachystegia,unknown,brachystegia_unknown,kagera_2,,,,
2172,2172_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2173,2173_0915,ximenia,americana,ximenia_americana,msantu,,,,
2174,2174_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2175,2175_0915,ximenia,americana,ximenia_americana,msantu,,,,
2176,2176_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2177,2177_0915,ximenia,americana,ximenia_americana,msantu,,,,
2178,2178_0915,terminalia,mollis,terminalia_mollis,mhongolo,,,,
2179,2179_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2180,2180_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2181,2181_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2182,2182_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2183,2183_0915,brachystegia,unknown,brachystegia_unknown,kagera_2,,,,
2184,2184_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2185,2185_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2186,2186_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2187,2187_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2188,2188_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2189,2189_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2190,2190_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2191,2191_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2192,2192_0915,ximenia,americana,ximenia_americana,msantu,,,,
2193,2193_0915,strychnos,spinosa,strychnos_spinosa,libwaju,,,,
2194,2194_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2195,2195_0915,keetia,guenzii,keetia_guenzii,kankula_masigo,,,,
2196,2196_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2197,2197_0915,julbernardia,globiflora,julbernardia_globiflora,miombo,,,,
2198,2198_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2199,2199_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2200,2200_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2201,2201_0915,terminalia,mollis,terminalia_mollis,mhongolo,,,,
2202,2202_0915,vitex,doniana,vitex_doniana,mfulu,,,,
2203,2203_0915,isoberlinia,angolensis,isoberlinia_angolensis,mlembela,,,,
2204,2204_0915,lannea,schimperi,lannea_schimperi,mfute,,,,
2205,2205_0915,strychnos,spinosa,strychnos_spinosa,libwaju,,,,
2206,2206_0915,vitex,doniana,vitex_doniana,mfulu,,,,
2207,2207_0915,lannea,schimperi,lannea_schimperi,mfute,,,,
2208,2208_0915,ximenia,americana,ximenia_americana,msantu,,,,
2209,2209_0915,lannea,schimperi,lannea_schimperi,mfute,,,,
2210,2210_0915,lannea,schimperi,lannea_schimperi,mfute,,,,
2211,2211_0915,keetia,guenzii,keetia_guenzii,mfulu,,,,
2212,2212_0915,vitex,doniana,vitex_doniana,kankula_masigo,,,,
2991,2991_0915,julbernardia,unijugata,julbernardia_unijugata,kabamba_1,,,,
7163,7163_0915,pseudolachnostylis,maprouneifolia,pseudolachnostylis_maprouneifolia,kasebenge,,,,
2016_103,103_16,parinari,curatellifolia,parinari_curatellifolia,mbula,,,,
2016_108,108_16,lannea,schimperi,lannea_schimperi,mfute,,,,
2016_133,133_16,lannea,schimperi,lannea_schimperi,mfute,jilani,-5.483106182,30.55976711,1553.572985
2016_1333,1333_16,lannea,schimperi,lannea_schimperi,mfute,mkutano,-5.494420333,30.57445322,1387.83296
2016_1467,1467_16,albizia,glabberima,albizia_glabberima,unknown,,,,
2016_153,153_16,keetia,guenzii,keetia_guenzii,mfulu,mchungwa,-5.492055415,30.57471446,1371.08699
2016_159,159_16,albizia,glabberima,albizia_glabberima,unknown,,,,
2016_162,162_16,strychnos,madagascariensis,strychnos_madagascariensis,kankundu,mchungwa,-5.492706339,30.56925527,1360.187143
2016_166,166_16,canthium,burthii,canthium_burthii,kampandampanda,,-5.494760365,30.56577377,1372.284177
2016_1661,1661_16,cordia,unknown,unknown,kodya,mkutano,-5.489519989,30.58007219,1490.917363
2016_1662,1662_16,parinari,curatellifolia,parinari_curatellifolia,mbula,mkutano,-5.489794464,30.58013223,1485.849169
2016_1665,1665_16,parinari,curatellifolia,parinari_curatellifolia,mbula,mkutano,-5.489640195,30.58023205,1464.051731
2016_1667,1667_16,diplorhynchus,condylocarpon,diplorhynchus_condylocarpon,msongati,mkutano,-5.489612286,30.58026258,1386.619365
2016_167,167_16,strychnos,madagascariensis,strychnos_madagascariensis,kankundu,,-5.494253103,30.56588731,1330.547005
2016_1673,1673_16,ximenia,americana,ximenia_americana,msantu,mkutano,-5.489207348,30.58166074,1457.274932
2016_1677,1677_16,keetia,guenzii,keetia_guenzii,mfulu,mkutano,-5.488678734,30.58181804,1449.950522
2016_1690,1690_16,canthium,burthii,canthium_burthii,kampandampanda,mkutano,,,
2016_1699,1699_16,lannea,schimperi,lannea_schimperi,mfute,mkutano,-5.48751722,30.58270434,1443.750159
2016_1701,1701_16,annona,senegalensis,annona_senegalensis,mtopetope,mkutano,-5.499006625,30.57118899,1491.326546
2016_1702,1702_16,albizia,glabberima,albizia_glabberima,unknown,,,,
2016_1703,1703_16,albizia,glabberima,albizia_glabberima,unknown,mkutano,-5.498792057,30.57120283,1500.334896
